id,vid,tupleid,tablename,attribute,oldvalue,newvalue,time
4623,1086,71672,TB_FLIGHTS_DIRTY,scheduleddeparture,'2012-01-02 07:45 PM','2012-01-02 7:45 PM',2017-10-16 15:56:53.185252
4624,1100,71678,TB_FLIGHTS_DIRTY,scheduleddeparture,'2012-01-02 07:45 PM','2012-01-02 7:45 PM',2017-10-16 15:56:53.185252
4625,1080,71671,TB_FLIGHTS_DIRTY,scheduleddeparture,'2012-01-02 07:45 PM','2012-01-02 7:45 PM',2017-10-16 15:56:53.185252
4626,1112,71673,TB_FLIGHTS_DIRTY,scheduleddeparture,'2012-01-02 07:45 PM','2012-01-02 7:45 PM',2017-10-16 15:56:53.185252
4627,1120,71674,TB_FLIGHTS_DIRTY,scheduleddeparture,'2012-01-02 07:45 PM','2012-01-02 7:45 PM',2017-10-16 15:56:53.185252
4628,1079,26959,TB_FLIGHTS_DIRTY,scheduleddeparture,'2011-12-12 10:40 AM','2011-12-12 12:15 PM',2017-10-16 15:56:53.185252
4629,1115,34107,TB_FLIGHTS_DIRTY,scheduleddeparture,'2011-12-16 07:25 AM','2011-12-16 7:25 AM',2017-10-16 15:56:53.185252
4630,1105,34103,TB_FLIGHTS_DIRTY,scheduleddeparture,'2011-12-16 07:25 AM','2011-12-16 7:25 AM',2017-10-16 15:56:53.185252
4631,1124,18800,TB_FLIGHTS_DIRTY,scheduleddeparture,'2011-12-09 08:05 AM','2011-12-09 8:05 AM',2017-10-16 15:56:53.185252
4632,1130,9274,TB_FLIGHTS_DIRTY,scheduleddeparture,'2011-12-04 08:15 AM','2011-12-04 8:15 AM',2017-10-16 15:56:53.185252
4633,1138,9278,TB_FLIGHTS_DIRTY,scheduleddeparture,'2011-12-04 08:15 AM','2011-12-04 8:15 AM',2017-10-16 15:56:53.185252
4634,1133,41650,TB_FLIGHTS_DIRTY,scheduleddeparture,'2011-12-19 08:05 AM','2011-12-19 8:05 AM',2017-10-16 15:56:53.185252
4635,1137,13371,TB_FLIGHTS_DIRTY,scheduleddeparture,'2011-12-07 12/6 11:55 PM','2011-12-07 11:55 PM',2017-10-16 15:56:53.185252
4636,1220,2437,TB_FLIGHTS_DIRTY,scheduleddeparture,'2011-12-01 07:45 PM','2011-12-01 7:45 PM',2017-10-16 15:56:53.185252
4637,1150,2430,TB_FLIGHTS_DIRTY,scheduleddeparture,'2011-12-01 07:45 PM','2011-12-01 7:45 PM',2017-10-16 15:56:53.185252
4638,1166,2431,TB_FLIGHTS_DIRTY,scheduleddeparture,'2011-12-01 07:45 PM','2011-12-01 7:45 PM',2017-10-16 15:56:53.185252
4639,1183,2436,TB_FLIGHTS_DIRTY,scheduleddeparture,'2011-12-01 07:45 PM','2011-12-01 7:45 PM',2017-10-16 15:56:53.185252
4640,1160,66019,TB_FLIGHTS_DIRTY,scheduleddeparture,'2011-12-31 08:40 AM','2011-12-31 8:40 AM',2017-10-16 15:56:53.185252
4641,1153,66016,TB_FLIGHTS_DIRTY,scheduleddeparture,'2011-12-31 08:40 AM','2011-12-31 8:40 AM',2017-10-16 15:56:53.185252
4642,1189,50810,TB_FLIGHTS_DIRTY,scheduleddeparture,'2011-12-25 07:55 AM','2011-12-25 7:55 AM',2017-10-16 15:56:53.185252
4643,1197,8741,TB_FLIGHTS_DIRTY,scheduleddeparture,'2011-12-04 08:25 PM','2011-12-04 8:25 PM',2017-10-16 15:56:53.185252
4644,1186,8739,TB_FLIGHTS_DIRTY,scheduleddeparture,'2011-12-04 08:25 PM','2011-12-04 8:25 PM',2017-10-16 15:56:53.185252
4645,1196,50932,TB_FLIGHTS_DIRTY,scheduleddeparture,'2011-12-25 07:15 AM','2011-12-25 7:15 AM',2017-10-16 15:56:53.185252
4646,1230,50937,TB_FLIGHTS_DIRTY,scheduleddeparture,'2011-12-25 07:15 AM','2011-12-25 7:15 AM',2017-10-16 15:56:53.185252
4647,1213,50935,TB_FLIGHTS_DIRTY,scheduleddeparture,'2011-12-25 07:15 AM','2011-12-25 7:15 AM',2017-10-16 15:56:53.185252
4648,1187,14724,TB_FLIGHTS_DIRTY,scheduleddeparture,'2011-12-07 12/6 11:08 PM','2011-12-07 11:08 PM',2017-10-16 15:56:53.185252
4649,1225,3648,TB_FLIGHTS_DIRTY,scheduleddeparture,'2011-12-02 07:15 AM','2011-12-02 7:15 AM',2017-10-16 15:56:53.185252
4650,1216,3646,TB_FLIGHTS_DIRTY,scheduleddeparture,'2011-12-02 07:15 AM','2011-12-02 7:15 AM',2017-10-16 15:56:53.185252
4651,1215,29739,TB_FLIGHTS_DIRTY,scheduleddeparture,'2011-12-13 12/12 11:08 PM','2011-12-13 11:08 PM',2017-10-16 15:56:53.185252
4652,1214,66581,TB_FLIGHTS_DIRTY,scheduleddeparture,'2011-12-31 07:00 PM','2011-12-31 7:00 PM',2017-10-16 15:56:53.185252
4653,1229,63779,TB_FLIGHTS_DIRTY,scheduleddeparture,'2011-12-30 06:00 AM','2011-12-30 6:00 AM',2017-10-16 15:56:53.185252
4654,1232,39850,TB_FLIGHTS_DIRTY,scheduleddeparture,'2011-12-18 07:00 PM','2011-12-18 7:00 PM',2017-10-16 15:56:53.185252
4655,1234,70036,TB_FLIGHTS_DIRTY,scheduleddeparture,'2012-01-02 07:00 AM','2012-01-02 7:00 AM',2017-10-16 15:56:53.185252
4656,1236,6402,TB_FLIGHTS_DIRTY,scheduleddeparture,'2011-12-03 06:00 AM','2011-12-03 6:00 AM',2017-10-16 15:56:53.185252
4657,1244,73879,TB_FLIGHTS_DIRTY,scheduleddeparture,'2012-01-03 09:05 AM','2012-01-03 9:05 AM',2017-10-16 15:56:53.185252
4658,1240,73873,TB_FLIGHTS_DIRTY,scheduleddeparture,'2012-01-03 09:05 AM','2012-01-03 9:05 AM',2017-10-16 15:56:53.185252
4659,1246,3931,TB_FLIGHTS_DIRTY,scheduleddeparture,'2011-12-02 08:05 AM','2011-12-02 8:05 AM',2017-10-16 15:56:53.185252
4660,1248,8759,TB_FLIGHTS_DIRTY,scheduleddeparture,'2011-12-04 08:40 AM','2011-12-04 8:40 AM',2017-10-16 15:56:53.185252
4661,1258,39544,TB_FLIGHTS_DIRTY,scheduleddeparture,'4:25 PM  Dec 18','7:41 PM  Dec 18',2017-10-16 15:56:53.185252
4662,1253,39539,TB_FLIGHTS_DIRTY,scheduleddeparture,'4:25 PM  Dec 18','7:41 PM  Dec 18',2017-10-16 15:56:53.185252
4663,1261,28072,TB_FLIGHTS_DIRTY,scheduleddeparture,'2011-12-13 12:15 PM','2011-12-13 10:40 AM',2017-10-16 15:56:53.185252
4664,1264,73072,TB_FLIGHTS_DIRTY,scheduleddeparture,'2012-01-03 08:30 AM','2012-01-03 8:30 AM',2017-10-16 15:56:53.185252
4665,1270,25409,TB_FLIGHTS_DIRTY,scheduleddeparture,'2011-12-12 07:05 AM','2011-12-12 7:05 AM',2017-10-16 15:56:53.185252
4666,1267,25407,TB_FLIGHTS_DIRTY,scheduleddeparture,'2011-12-12 07:05 AM','2011-12-12 7:05 AM',2017-10-16 15:56:53.185252
4667,1276,68260,TB_FLIGHTS_DIRTY,scheduleddeparture,'2012-01-01 04:25 PM','2012-01-01 7:41 PM',2017-10-16 15:56:53.185252
4668,1280,54530,TB_FLIGHTS_DIRTY,scheduleddeparture,'2011-12-26 09:05 AM','2011-12-26 9:05 AM',2017-10-16 15:56:53.185252
4669,1277,54527,TB_FLIGHTS_DIRTY,scheduleddeparture,'2011-12-26 09:05 AM','2011-12-26 9:05 AM',2017-10-16 15:56:53.185252
4670,1286,48750,TB_FLIGHTS_DIRTY,scheduleddeparture,'2011-12-24 07:15 AM','2011-12-24 7:15 AM',2017-10-16 15:56:53.185252
4671,1289,1844,TB_FLIGHTS_DIRTY,scheduleddeparture,'2011-12-01 11/30 11:55 PM','2011-12-01 11:55 PM',2017-10-16 15:56:53.185252
4672,1295,51759,TB_FLIGHTS_DIRTY,scheduleddeparture,'2011-12-25 09:20 AM','2011-12-25 9:20 AM',2017-10-16 15:56:53.185252
4673,1298,20666,TB_FLIGHTS_DIRTY,scheduleddeparture,'2011-12-10 12:15 PM','2011-12-10 10:40 AM',2017-10-16 15:56:53.185252
4674,1299,36827,TB_FLIGHTS_DIRTY,scheduleddeparture,'2011-12-17 07:15 AM','2011-12-17 7:15 AM',2017-10-16 15:56:53.185252
4675,1305,36829,TB_FLIGHTS_DIRTY,scheduleddeparture,'2011-12-17 07:15 AM','2011-12-17 7:15 AM',2017-10-16 15:56:53.185252
4676,1321,65814,TB_FLIGHTS_DIRTY,scheduleddeparture,'2011-12-31 07:25 AM','2011-12-31 7:25 AM',2017-10-16 15:56:53.185252
4677,1308,65811,TB_FLIGHTS_DIRTY,scheduleddeparture,'2011-12-31 07:25 AM','2011-12-31 7:25 AM',2017-10-16 15:56:53.185252
4678,1309,62075,TB_FLIGHTS_DIRTY,scheduleddeparture,'2011-12-29 09:05 AM','2011-12-29 9:05 AM',2017-10-16 15:56:53.185252
4679,1323,62079,TB_FLIGHTS_DIRTY,scheduleddeparture,'2011-12-29 09:05 AM','2011-12-29 9:05 AM',2017-10-16 15:56:53.185252
4680,1317,62077,TB_FLIGHTS_DIRTY,scheduleddeparture,'2011-12-29 09:05 AM','2011-12-29 9:05 AM',2017-10-16 15:56:53.185252
4681,1319,33660,TB_FLIGHTS_DIRTY,scheduleddeparture,'2011-12-16 12:15 PM','2011-12-16 10:40 AM',2017-10-16 15:56:53.185252
4682,1332,47084,TB_FLIGHTS_DIRTY,scheduleddeparture,'2011-12-22 04:25 PM','2011-12-22 4:25 PM',2017-10-16 15:56:53.185252
4683,1327,47083,TB_FLIGHTS_DIRTY,scheduleddeparture,'2011-12-22 04:25 PM','2011-12-22 4:25 PM',2017-10-16 15:56:53.185252
4684,1333,59045,TB_FLIGHTS_DIRTY,scheduleddeparture,'2011-12-28 04:25 PM','2011-12-28 4:25 PM',2017-10-16 15:56:53.185252
4685,1385,24648,TB_FLIGHTS_DIRTY,scheduleddeparture,'2011-12-11 07:45 PM','2011-12-11 7:45 PM',2017-10-16 15:56:53.185252
4686,1353,24646,TB_FLIGHTS_DIRTY,scheduleddeparture,'2011-12-11 07:45 PM','2011-12-11 7:45 PM',2017-10-16 15:56:53.185252
4687,1373,24647,TB_FLIGHTS_DIRTY,scheduleddeparture,'2011-12-11 07:45 PM','2011-12-11 7:45 PM',2017-10-16 15:56:53.185252
4688,1396,24649,TB_FLIGHTS_DIRTY,scheduleddeparture,'2011-12-11 07:45 PM','2011-12-11 7:45 PM',2017-10-16 15:56:53.185252
4689,1363,63199,TB_FLIGHTS_DIRTY,scheduleddeparture,'2011-12-30 07:55 AM','2011-12-30 7:55 AM',2017-10-16 15:56:53.185252
4690,1348,63197,TB_FLIGHTS_DIRTY,scheduleddeparture,'2011-12-30 07:55 AM','2011-12-30 7:55 AM',2017-10-16 15:56:53.185252
4691,1358,46857,TB_FLIGHTS_DIRTY,scheduleddeparture,'2011-12-22 07:15 AM','2011-12-22 7:15 AM',2017-10-16 15:56:53.185252
4692,1346,46855,TB_FLIGHTS_DIRTY,scheduleddeparture,'2011-12-22 07:15 AM','2011-12-22 7:15 AM',2017-10-16 15:56:53.185252
4693,1368,6921,TB_FLIGHTS_DIRTY,scheduleddeparture,'2011-12-03 08:05 PM','2011-12-03 8:05 PM',2017-10-16 15:56:53.185252
4694,1356,6920,TB_FLIGHTS_DIRTY,scheduleddeparture,'2011-12-03 08:05 PM','2011-12-03 8:05 PM',2017-10-16 15:56:53.185252
4695,1380,61148,TB_FLIGHTS_DIRTY,scheduleddeparture,'2011-12-29 08:05 AM','2011-12-29 8:05 AM',2017-10-16 15:56:53.185252
4696,1374,61145,TB_FLIGHTS_DIRTY,scheduleddeparture,'2011-12-29 08:05 AM','2011-12-29 8:05 AM',2017-10-16 15:56:53.185252
4697,1397,64100,TB_FLIGHTS_DIRTY,scheduleddeparture,'2011-12-30 09:15 AM','2011-12-30 9:15 AM',2017-10-16 15:56:53.185252
4698,1400,56099,TB_FLIGHTS_DIRTY,scheduleddeparture,'2011-12-27 07:41 PM','2011-12-27 7:41 PM',2017-10-16 15:56:53.185252
4699,1403,41098,TB_FLIGHTS_DIRTY,scheduleddeparture,'2011-12-19 12:15 PM','2011-12-19 10:40 AM',2017-10-16 15:56:53.185252
4700,1406,13381,TB_FLIGHTS_DIRTY,scheduleddeparture,'2011-12-07 7:05 AM','2011-12-07 07:05 AM',2017-10-16 15:56:53.185252
4701,1407,13382,TB_FLIGHTS_DIRTY,scheduleddeparture,'2011-12-07 7:05 AM','2011-12-07 07:05 AM',2017-10-16 15:56:53.185252
4702,1410,31208,TB_FLIGHTS_DIRTY,scheduleddeparture,'2011-12-14 08:25 PM','2011-12-14 8:25 PM',2017-10-16 15:56:53.185252
4703,1479,59679,TB_FLIGHTS_DIRTY,scheduleddeparture,'2011-12-28 07:45 PM','2011-12-28 7:45 PM',2017-10-16 15:56:53.185252
4704,1465,59678,TB_FLIGHTS_DIRTY,scheduleddeparture,'2011-12-28 07:45 PM','2011-12-28 7:45 PM',2017-10-16 15:56:53.185252
4705,1433,59670,TB_FLIGHTS_DIRTY,scheduleddeparture,'2011-12-28 07:45 PM','2011-12-28 7:45 PM',2017-10-16 15:56:53.185252
4706,1450,59671,TB_FLIGHTS_DIRTY,scheduleddeparture,'2011-12-28 07:45 PM','2011-12-28 7:45 PM',2017-10-16 15:56:53.185252
4707,1494,59673,TB_FLIGHTS_DIRTY,scheduleddeparture,'2011-12-28 07:45 PM','2011-12-28 7:45 PM',2017-10-16 15:56:53.185252
4708,1525,59672,TB_FLIGHTS_DIRTY,scheduleddeparture,'2011-12-28 07:45 PM','2011-12-28 7:45 PM',2017-10-16 15:56:53.185252
4709,1430,51656,TB_FLIGHTS_DIRTY,scheduleddeparture,'2011-12-25 07:41 PM','2011-12-25 4:25 PM',2017-10-16 15:56:53.185252
4710,1434,44336,TB_FLIGHTS_DIRTY,scheduleddeparture,'2011-12-20 06:00 AM','2011-12-20 6:00 AM',2017-10-16 15:56:53.185252
4711,1423,44335,TB_FLIGHTS_DIRTY,scheduleddeparture,'2011-12-20 06:00 AM','2011-12-20 6:00 AM',2017-10-16 15:56:53.185252
4712,1438,11300,TB_FLIGHTS_DIRTY,scheduleddeparture,'2011-12-05 8:35 AM','2011-12-05 08:35 AM',2017-10-16 15:56:53.185252
4713,1440,11301,TB_FLIGHTS_DIRTY,scheduleddeparture,'2011-12-05 8:35 AM','2011-12-05 08:35 AM',2017-10-16 15:56:53.185252
4714,1436,68166,TB_FLIGHTS_DIRTY,scheduleddeparture,'2012-01-01 07:25 AM','2012-01-01 7:25 AM',2017-10-16 15:56:53.185252
4715,1451,53777,TB_FLIGHTS_DIRTY,scheduleddeparture,'2011-12-26 8:35 AM','2011-12-26 08:35 AM',2017-10-16 15:56:53.185252
4716,1453,53778,TB_FLIGHTS_DIRTY,scheduleddeparture,'2011-12-26 8:35 AM','2011-12-26 08:35 AM',2017-10-16 15:56:53.185252
4717,1460,24495,TB_FLIGHTS_DIRTY,scheduleddeparture,'2011-12-11 10:40 AM','2011-12-11 12:15 PM',2017-10-16 15:56:53.185252
4718,1468,52217,TB_FLIGHTS_DIRTY,scheduleddeparture,'2011-12-25 09:10 AM','2011-12-25 9:10 AM',2017-10-16 15:56:53.185252
4719,1473,52218,TB_FLIGHTS_DIRTY,scheduleddeparture,'2011-12-25 09:10 AM','2011-12-25 9:10 AM',2017-10-16 15:56:53.185252
4720,1592,62139,TB_FLIGHTS_DIRTY,scheduleddeparture,'2011-12-29 7:45 PM','2011-12-29 07:45 PM',2017-10-16 15:56:53.185252
4721,1603,62145,TB_FLIGHTS_DIRTY,scheduleddeparture,'2011-12-29 7:45 PM','2011-12-29 07:45 PM',2017-10-16 15:56:53.185252
4722,1604,62146,TB_FLIGHTS_DIRTY,scheduleddeparture,'2011-12-29 7:45 PM','2011-12-29 07:45 PM',2017-10-16 15:56:53.185252
4723,1601,62144,TB_FLIGHTS_DIRTY,scheduleddeparture,'2011-12-29 7:45 PM','2011-12-29 07:45 PM',2017-10-16 15:56:53.185252
4724,1597,62142,TB_FLIGHTS_DIRTY,scheduleddeparture,'2011-12-29 7:45 PM','2011-12-29 07:45 PM',2017-10-16 15:56:53.185252
4725,1593,62140,TB_FLIGHTS_DIRTY,scheduleddeparture,'2011-12-29 7:45 PM','2011-12-29 07:45 PM',2017-10-16 15:56:53.185252
4726,1599,62143,TB_FLIGHTS_DIRTY,scheduleddeparture,'2011-12-29 7:45 PM','2011-12-29 07:45 PM',2017-10-16 15:56:53.185252
4727,1595,62141,TB_FLIGHTS_DIRTY,scheduleddeparture,'2011-12-29 7:45 PM','2011-12-29 07:45 PM',2017-10-16 15:56:53.185252
4728,1509,72544,TB_FLIGHTS_DIRTY,scheduleddeparture,'2012-01-03 12:15 PM','2012-01-03 10:40 AM',2017-10-16 15:56:53.185252
4729,1503,8830,TB_FLIGHTS_DIRTY,scheduleddeparture,'2011-12-04 06:00 AM','2011-12-04 6:00 AM',2017-10-16 15:56:53.185252
4730,1511,8831,TB_FLIGHTS_DIRTY,scheduleddeparture,'2011-12-04 06:00 AM','2011-12-04 6:00 AM',2017-10-16 15:56:53.185252
4731,1527,26080,TB_FLIGHTS_DIRTY,scheduleddeparture,'2011-12-12 8:05 AM','2011-12-12 08:05 AM',2017-10-16 15:56:53.185252
4732,1524,26079,TB_FLIGHTS_DIRTY,scheduleddeparture,'2011-12-12 8:05 AM','2011-12-12 08:05 AM',2017-10-16 15:56:53.185252
4733,1539,53531,TB_FLIGHTS_DIRTY,scheduleddeparture,'2011-12-26 07:25 AM','2011-12-26 7:25 AM',2017-10-16 15:56:53.185252
4734,1544,53740,TB_FLIGHTS_DIRTY,scheduleddeparture,'2011-12-26 08:35 AM','2011-12-26 8:35 AM',2017-10-16 15:56:53.185252
4735,1548,56285,TB_FLIGHTS_DIRTY,scheduleddeparture,'2011-12-27 06:00 AM','2011-12-27 6:00 AM',2017-10-16 15:56:53.185252
4736,1557,29172,TB_FLIGHTS_DIRTY,scheduleddeparture,'2011-12-13 09:15 AM','2011-12-13 9:15 AM',2017-10-16 15:56:53.185252
4737,1578,11062,TB_FLIGHTS_DIRTY,scheduleddeparture,'2011-12-05 7:25 AM','2011-12-05 07:25 AM',2017-10-16 15:56:53.185252
4738,1574,11060,TB_FLIGHTS_DIRTY,scheduleddeparture,'2011-12-05 7:25 AM','2011-12-05 07:25 AM',2017-10-16 15:56:53.185252
4739,1576,11061,TB_FLIGHTS_DIRTY,scheduleddeparture,'2011-12-05 7:25 AM','2011-12-05 07:25 AM',2017-10-16 15:56:53.185252
4740,1582,43552,TB_FLIGHTS_DIRTY,scheduleddeparture,'Dec 20 - 12:46pm','Dec 20 - Not Available',2017-10-16 15:56:53.185252
4741,1587,43553,TB_FLIGHTS_DIRTY,scheduleddeparture,'Dec 20 - 12:46pm','Dec 20 - Not Available',2017-10-16 15:56:53.185252
4742,1602,61117,TB_FLIGHTS_DIRTY,scheduleddeparture,'2011-12-29 07:41 PM','2011-12-29 7:41 PM',2017-10-16 15:56:53.185252
4743,1606,44753,TB_FLIGHTS_DIRTY,scheduleddeparture,'2011-12-20 08:19 AM','2011-12-20 8:19 AM',2017-10-16 15:56:53.185252
4744,1608,44754,TB_FLIGHTS_DIRTY,scheduleddeparture,'2011-12-20 08:19 AM','2011-12-20 8:19 AM',2017-10-16 15:56:53.185252
4745,1612,26514,TB_FLIGHTS_DIRTY,scheduleddeparture,'2011-12-12 04:25 PM','2011-12-12 4:25 PM',2017-10-16 15:56:53.185252
4746,1618,14769,TB_FLIGHTS_DIRTY,scheduleddeparture,'2011-12-07 07:15 PM','2011-12-07 7:15 PM',2017-10-16 15:56:53.185252
4747,1615,14768,TB_FLIGHTS_DIRTY,scheduleddeparture,'2011-12-07 07:15 PM','2011-12-07 7:15 PM',2017-10-16 15:56:53.185252
4748,1621,30719,TB_FLIGHTS_DIRTY,scheduleddeparture,'2011-12-14 07:55 AM','2011-12-14 7:55 AM',2017-10-16 15:56:53.185252
4749,1625,17163,TB_FLIGHTS_DIRTY,scheduleddeparture,'2011-12-08 09:05 AM','2011-12-08 9:05 AM',2017-10-16 15:56:53.185252
4750,1633,17168,TB_FLIGHTS_DIRTY,scheduleddeparture,'2011-12-08 09:05 AM','2011-12-08 9:05 AM',2017-10-16 15:56:53.185252
4751,1637,53628,TB_FLIGHTS_DIRTY,scheduleddeparture,'2011-12-26 07:41 PM','2011-12-26 7:41 PM',2017-10-16 15:56:53.185252
4752,1632,53626,TB_FLIGHTS_DIRTY,scheduleddeparture,'2011-12-26 07:41 PM','2011-12-26 7:41 PM',2017-10-16 15:56:53.185252
4753,1652,31277,TB_FLIGHTS_DIRTY,scheduleddeparture,'2011-12-14 8:35 AM','2011-12-14 08:35 AM',2017-10-16 15:56:53.185252
4754,1649,31276,TB_FLIGHTS_DIRTY,scheduleddeparture,'2011-12-14 8:35 AM','2011-12-14 08:35 AM',2017-10-16 15:56:53.185252
4755,1657,58167,TB_FLIGHTS_DIRTY,scheduleddeparture,'2011-12-28 07:55 AM','2011-12-28 7:55 AM',2017-10-16 15:56:53.185252
4756,1648,58166,TB_FLIGHTS_DIRTY,scheduleddeparture,'2011-12-28 07:55 AM','2011-12-28 7:55 AM',2017-10-16 15:56:53.185252
4757,1650,68800,TB_FLIGHTS_DIRTY,scheduleddeparture,'2012-01-01 09:05 AM','2012-01-01 9:05 AM',2017-10-16 15:56:53.185252
4758,1659,31742,TB_FLIGHTS_DIRTY,scheduleddeparture,'2011-12-14 8:22 AM','2011-12-14 08:22 AM',2017-10-16 15:56:53.185252
4759,1658,31741,TB_FLIGHTS_DIRTY,scheduleddeparture,'2011-12-14 8:22 AM','2011-12-14 08:22 AM',2017-10-16 15:56:53.185252
4760,1668,23157,TB_FLIGHTS_DIRTY,scheduleddeparture,'2011-12-11 07:55 AM','2011-12-11 7:55 AM',2017-10-16 15:56:53.185252
4761,1662,23156,TB_FLIGHTS_DIRTY,scheduleddeparture,'2011-12-11 07:55 AM','2011-12-11 7:55 AM',2017-10-16 15:56:53.185252
4762,1667,8645,TB_FLIGHTS_DIRTY,scheduleddeparture,'2011-12-04 07:15 PM','2011-12-04 7:15 PM',2017-10-16 15:56:53.185252
4763,1671,8646,TB_FLIGHTS_DIRTY,scheduleddeparture,'2011-12-04 07:15 PM','2011-12-04 7:15 PM',2017-10-16 15:56:53.185252
4764,1691,73448,TB_FLIGHTS_DIRTY,scheduleddeparture,'2012-01-03 04:40 PM','2012-01-03 4:40 PM',2017-10-16 15:56:53.185252
4765,1674,73446,TB_FLIGHTS_DIRTY,scheduleddeparture,'2012-01-03 04:40 PM','2012-01-03 4:40 PM',2017-10-16 15:56:53.185252
4766,1681,73447,TB_FLIGHTS_DIRTY,scheduleddeparture,'2012-01-03 04:40 PM','2012-01-03 4:40 PM',2017-10-16 15:56:53.185252
4767,1738,64604,TB_FLIGHTS_DIRTY,scheduleddeparture,'2011-12-30 07:45 PM','2011-12-30 7:45 PM',2017-10-16 15:56:53.185252
4768,1748,64605,TB_FLIGHTS_DIRTY,scheduleddeparture,'2011-12-30 07:45 PM','2011-12-30 7:45 PM',2017-10-16 15:56:53.185252
4769,1703,64602,TB_FLIGHTS_DIRTY,scheduleddeparture,'2011-12-30 07:45 PM','2011-12-30 7:45 PM',2017-10-16 15:56:53.185252
4770,1725,64603,TB_FLIGHTS_DIRTY,scheduleddeparture,'2011-12-30 07:45 PM','2011-12-30 7:45 PM',2017-10-16 15:56:53.185252
4771,1687,68439,TB_FLIGHTS_DIRTY,scheduleddeparture,'2012-01-01 06:00 AM','2012-01-01 6:00 AM',2017-10-16 15:56:53.185252
4772,1700,1355,TB_FLIGHTS_DIRTY,scheduleddeparture,'2011-12-01 07:15 PM','2011-12-01 7:15 PM',2017-10-16 15:56:53.185252
4773,1702,64476,TB_FLIGHTS_DIRTY,scheduleddeparture,'2011-12-30 09:05 AM','2011-12-30 9:05 AM',2017-10-16 15:56:53.185252
4774,1699,23757,TB_FLIGHTS_DIRTY,scheduleddeparture,'2011-12-11 06:00 AM','2011-12-11 6:00 AM',2017-10-16 15:56:53.185252
4775,1712,42258,TB_FLIGHTS_DIRTY,scheduleddeparture,'2011-12-19 08:19 AM','2011-12-19 8:19 AM',2017-10-16 15:56:53.185252
4776,1724,42262,TB_FLIGHTS_DIRTY,scheduleddeparture,'2011-12-19 08:19 AM','2011-12-19 8:19 AM',2017-10-16 15:56:53.185252
4777,1723,28746,TB_FLIGHTS_DIRTY,scheduleddeparture,'2011-12-13 08:40 AM','2011-12-13 8:40 AM',2017-10-16 15:56:53.185252
4778,1731,28816,TB_FLIGHTS_DIRTY,scheduleddeparture,'2011-12-13 06:00 AM','2011-12-13 6:00 AM',2017-10-16 15:56:53.185252
4779,1737,27605,TB_FLIGHTS_DIRTY,scheduleddeparture,'2011-12-13 9:05 AM','2011-12-13 09:05 AM',2017-10-16 15:56:53.185252
4780,1750,4027,TB_FLIGHTS_DIRTY,scheduleddeparture,'2011-12-02 08:40 AM','2011-12-02 8:40 AM',2017-10-16 15:56:53.185252
4781,1753,49077,TB_FLIGHTS_DIRTY,scheduleddeparture,'2011-12-24 07:55 PM','2011-12-24 7:55 PM',2017-10-16 15:56:53.185252
4782,1756,49079,TB_FLIGHTS_DIRTY,scheduleddeparture,'2011-12-24 07:55 PM','2011-12-24 7:55 PM',2017-10-16 15:56:53.185252
4783,1759,69131,TB_FLIGHTS_DIRTY,scheduleddeparture,'2012-01-01 10:40 AM','2012-01-01 12:15 PM',2017-10-16 15:56:53.185252
4784,1763,4075,TB_FLIGHTS_DIRTY,scheduleddeparture,'2011-12-02 08:35 AM','2011-12-02 8:35 AM',2017-10-16 15:56:53.185252
4785,1761,4073,TB_FLIGHTS_DIRTY,scheduleddeparture,'2011-12-02 08:35 AM','2011-12-02 8:35 AM',2017-10-16 15:56:53.185252
4786,1767,68858,TB_FLIGHTS_DIRTY,scheduleddeparture,'2012-01-01 08:21 AM','2012-01-01 8:21 AM',2017-10-16 15:56:53.185252
4787,1771,32045,TB_FLIGHTS_DIRTY,scheduleddeparture,'2011-12-14 10:40 AM','2011-12-14 12:15 PM',2017-10-16 15:56:53.185252
4788,1774,21234,TB_FLIGHTS_DIRTY,scheduleddeparture,'2011-12-10 08:40 AM','2011-12-10 8:40 AM',2017-10-16 15:56:53.185252
4789,1779,21236,TB_FLIGHTS_DIRTY,scheduleddeparture,'2011-12-10 08:40 AM','2011-12-10 8:40 AM',2017-10-16 15:56:53.185252
4790,1780,21542,TB_FLIGHTS_DIRTY,scheduleddeparture,'2011-12-10 12/9 11:55 PM','2011-12-10 11:55 PM',2017-10-16 15:56:53.185252
4791,1784,37496,TB_FLIGHTS_DIRTY,scheduleddeparture,'2011-12-17 09:05 AM','2011-12-17 9:05 AM',2017-10-16 15:56:53.185252
4792,1790,54213,TB_FLIGHTS_DIRTY,scheduleddeparture,'2011-12-26 08:19 AM','2011-12-26 8:19 AM',2017-10-16 15:56:53.185252
4793,1792,32070,TB_FLIGHTS_DIRTY,scheduleddeparture,'2011-12-14 09:05 AM','2011-12-14 9:05 AM',2017-10-16 15:56:53.185252
4794,1796,32073,TB_FLIGHTS_DIRTY,scheduleddeparture,'2011-12-14 09:05 AM','2011-12-14 9:05 AM',2017-10-16 15:56:53.185252
4795,1810,17292,TB_FLIGHTS_DIRTY,scheduleddeparture,'2011-12-08 07:45 PM','2011-12-08 7:45 PM',2017-10-16 15:56:53.185252
4796,1818,17293,TB_FLIGHTS_DIRTY,scheduleddeparture,'2011-12-08 07:45 PM','2011-12-08 7:45 PM',2017-10-16 15:56:53.185252
