"oid","prno","ismismatched_prno","zip","ismismatched_zip","phone","ismismatched_phone"
"8993","50167","false","95231","false","2094686000***","true"
"9001","10005","false","92835","false","714992300","true"
"9003","10001","false","92835","false","7q149923000","true"
"9005","10019","false","92835","false","714923000","true"
"9015","50168","false","92835","false","7149923g000","true"
"9017","50168","false","92835","false","1749923000","true"
"9018","50168","false","92835","false","7149923000***","true"
"9029","10019","false","90602","false","5266h980811","true"
"9030","10001","false","90602","false","5266980811***","true"
"9034","50169","false","90602","false","5266h980811","true"
"9037","50169","false","90602","false","526698081c1","true"
"9046","50169","false","90602","false","5266980811***","true"
"9047","50169","false","90602","false","5j266980811","true"
"9049","50169","false","90602","false","526698081v1","true"
"9076","10010","false","95405","false","0775255300","true"
"9079","10019","false","95405","false","707525300","true"
"9084","50174","false","95405","false","7o075255300","true"
"9085","50174","false","95405","false","70t75255300","true"
"9086","50174","false","95405","false","707525530b0","true"
"9088","50174","false","95405","false","075255300","true"
"9091","50174","false","127838","true","7072555300","false"
"9092","50174","false","95405","false","707555300","true"
"9093","50174","false","95405","false","7075255h300","true"
"9098","50174","false","95405","false","7075255300***","true"
"9099","50174","false","95405","false","7075255300***","true"
"9113","50179","false","95382","false","x2096674200","true"
"9114","50179","false","95382","false","2096674200***","true"
"9115","50179","false","95382","false","209667m4200","true"
"9119","50179","false","95382","false","2096v674200","true"
"9121","50179","false","95382","false","209667q4200","true"
"9122","50179","false","95382","false","209674200","true"
"9207","50192","false","93654","false","559638m8155","true"
"9182","50191","false","90813","false","d5624919000","true"
"9187","50191","false","90813","false","562491000","true"
"9188","50191","false","117590","true","564919000","true"
"9191","50191","false","90813","false","562919000","true"
"9195","50191","false","90813","false","56249l19000","true"
"9198","50191","false","90813","false","524919000","true"
"9210","50192","false","93654","false","5596388155***","true"
"9211","50192","false","93654","false","596388155","true"
"9215","50192","false","93654","false","559638w8155","true"
"9217","50192","false","93654","false","559638155","true"
"9218","50192","false","93654","false","5596388r155","true"
"9219","50192","false","93654","false","559688155","true"
"9220","50192","false","93654","false","559638815z5","true"
"9224","50192","false","106316","true","a5596388155","true"
"9241","50193","false","128763","true","9494997193","false"
"9277","10001","false","94538","false","51s07971111","true"
"9281","10019","false","94538","false","510797y1111","true"
"9282","50195","false","94538","false","51079711a11","true"
"9287","50195","false","94538","false","517971111","true"
"9290","50195","false","94538","false","51s07971111","true"
"9297","50195","false","94538","false","107971111","true"
"9331","10001","false","94062","false","650367555f1","true"
"9333","50197","false","94062","false","a6503675551","true"
"9334","50197","false","94062","false","6d503675551","true"
"9340","50197","false","94062","false","650p3675551","true"
"9344","50197","false","94062","false","6503u675551","true"
"9348","50197","false","94062","false","503675551","true"
"9383","50205","false","91740","false","263350231","true"
"9385","50205","false","91740","false","626335023n1","true"
"9390","50205","false","91740","false","626335023c1","true"
"9402","10010","false","94501","false","5105223j700","true"
"9404","10007","false","94501","false","5105223p700","true"
"9407","50211","false","94501","false","510522300","true"
"9415","50211","false","94501","false","515223700","true"
"9416","50211","false","94501","false","510223700","true"
"9419","50211","false","94501","false","510523700","true"
"9420","50211","false","94501","false","510522370","true"
"9433","50219","false","90650","false","568683751","true"
"9434","50219","false","90650","false","528683751","true"
"9440","50219","false","90650","false","5n628683751","true"
"9453","10009","false","91911","false","695025800","true"
"9454","10001","false","91911","false","6195025800***","true"
"9456","10019","false","91911","false","619025800","true"
"9461","50222","false","91911","false","619505800","true"
"9464","50222","false","91911","false","195025800","true"
"9468","50222","false","91911","false","195025800","true"
"9469","50222","false","91911","false","619z5025800","true"
"9472","50222","false","91911","false","619025800","true"
"9490","50224","false","92663","false","c9496458600","true"
"9508","50225","false","95969","false","530879361","true"
"9512","50225","false","95969","false","530879361","true"
"9514","50225","false","95969","false","530877p9361","true"
"9520","50225","false","95969","false","530779361","true"
"9522","50225","false","95969","false","530877y9361","true"
"9524","50225","false","109588","true","5308779316","false"
"9579","10010","false","92843","false","715375160","true"
"9580","10019","false","92843","false","714575160","true"
"9582","50230","false","92843","false","1745375160","true"
"9589","50230","false","92843","false","714537160","true"
"9592","50230","false","124324","true","7145357160","false"
"9593","50230","false","92843","false","714375160","true"
"9594","50230","false","92843","false","1745375160","true"
"9665","50234","false","92118","false","619w4356251","true"
"9630","10006","false","93401","false","805543353","true"
"9631","10001","false","93401","false","055435353","true"
"9633","50232","false","93401","false","805543353","true"
"9636","50232","false","93401","false","805543m5353","true"
"9640","50232","false","93401","false","055435353","true"
"9641","50232","false","93401","false","805545353","true"
"9644","50232","false","93401","false","805535353","true"
"9645","50232","false","93401","false","8q055435353","true"
"9646","50232","false","93401","false","805543g5353","true"
"9649","50232","false","93401","false","805543h5353","true"
"9652","10005","false","92118","false","619456251","true"
"9654","10012","false","92118","false","619435651","true"
"9659","50234","false","92118","false","614356251","true"
"9662","50234","false","92118","false","61943t56251","true"
"9663","50234","false","92118","false","619b4356251","true"
"9664","50234","false","92118","false","194356251","true"
"9666","50234","false","92118","false","6194b356251","true"
"9669","50234","false","92118","false","619436251","true"
"9670","50234","false","92118","false","619435625y1","true"
"9673","50234","false","92118","false","619456251","true"
"9677","10019","false","91505","false","818843e5111","true"
"9682","50235","false","91505","false","81884351b11","true"
"9683","50235","false","91505","false","818843511","true"
"9684","50235","false","91505","false","8188435111***","true"
"9689","50235","false","91505","false","8188435111***","true"
"9690","50235","false","91505","false","188435111","true"
"9695","50235","false","91505","false","81884351h11","true"
"9696","50235","false","91505","false","81884351y11","true"
"9699","50235","false","91505","false","81884a35111","true"
"9708","50238","false","91006","false","626445441","true"
"9710","50238","false","91006","false","626445444b1","true"
"9712","50238","false","91006","false","62z64454441","true"
