"oid","prno","hospitalname","address","city","state","zip","countryname","phone","hospitaltype","hospitalowner","emergencyservice","condition","mc","measurename","score","sample","stateavg"
"5474","40051","DREW MEMORIAL HOSPITAL","778 SCOGIN DRIVE","MONTICELLO","R","71655","DREW","8703672411","Acute Care Hospitals","Government - Local","No","Surgical Infection Prevention","SCIP-CARD-2","surgery patients who were taking heart drugs called beta blockers before coming to the hospital&#54; who were kept on the beta blockers during the period just before and after their surgery","100%","5 patients","AR_SCIP-CARD-2"
"5475","40051","DREW MEMORIAL HOSPITAL","778 SCOGIN DRIVE","MONTICELLO","AnR","71655","DREW","8703672411","Acute Care Hospitals","Government - Local","No","Surgical Infection Prevention","SCIP-INF-1","surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection","89%","19 patients","AR_SCIP-INF-1"
"5479","40051","DREW MEMORIAL HOSPITAL","778 SCOGIN DRIVE","MONTICELLO","qAR","71655","DREW","8703672411","Acute Care Hospitals","Government - Local","No","Surgical Infection Prevention","SCIP-INF-6","surgery patients needing hair removed from the surgical area before surgery&#54; who had hair removed using a safer method (electric clippers or hair removal cream sC not a razor)","100%","38 patients","AR_SCIP-INF-6"
"5480","40051","DREW MEMORIAL HOSPITAL","2215 WILDWOOD AVENUE","MONTICELLO","AR","71655","DREW","8703672411","Acute Care Hospitals","Government - Local","No","Surgical Infection Prevention","SCIP-VTE-1","surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries","82%","17 patients","AR_SCIP-VTE-1"
"5481","40051","DREW MEMORIAL HOSPITAL","778 SCOGIN DRIVE","MONTICELLO","RA","71655","DREW","8703672411","Acute Care Hospitals","Government - Local","No","Surgical Infection Prevention","SCIP-VTE-2","patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery","65%","17 patients","AR_SCIP-VTE-2"
"5482","40055","SPARKS REGIONAL MEDICAL CENTER","7301 ROGERS AVE","FORT SMITH","AR","72901","SEBASTIAN","5014414000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","Children&#8217;s Asthma Care","CAC-1","Children Who Received Reliever Medication While Hospitalized for Asthma","100%","29 patients","AR_CAC-1"
"5486","10001","SPARKS REGIONAL MEDICAL CENTER","7301 ROGERS AVE","FORT SMITH","AR","72901","SEBASTIAN","5014414000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","Heart Attack","AMI-2","Heart Attack Patients Given Aspirin at Discharge","98%","310 patients","AR_AMI-2"
"5487","10010","SPARKS REGIONAL MEDICAL CENTER","7301 ROGERS AVE","FORT SMITH","AR","72901","SEBASTIAN","5014414000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","Heart Attack","AMI-3","Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","100%","57 patients","AR_AMI-3"
"5489","10007","SPARKS REGIONAL MEDICAL CENTER","1311 SOUTH I STREET","FORT SMITH","AR","72901","SEBASTIAN","5014414000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","Heart Attack","AMI-5","Heart Attack Patients Given Beta Blocker at Discharge","98%","306 patients","AR_AMI-5"
"5490","10006","SPARKS REGIONAL MEDICAL CENTER","7301 ROGERS AVE","FORT SMITH","AR","72901","SEBASTIAN","5014414000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","Heart Attack","AMI-7A","Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival","","0 patients","AR_AMI-7A"
"5491","10001","SPARKS REGIONAL MEDICAL CENTER","7301 ROGERS AVE","FORT SMITH","AR","71113","SEBASTIAN","5014414000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","Heart Attack","AMI-8A","Heart Attack Patients Given PCI Within 90 Minutes Of Arrival","68%","44 patients","AR_AMI-8A"
"5494","40055","SPARKS REGIONAL MEDICAL CENTER","7301 ROGERS AVE","FORT SMITH","AR","72901","SEBASTIAN","5014414000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","Heart Failure","HF-3","Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","96%","76 patients","AR_HF-3"
"5497","40055","SPARKS REGIONAL MEDICAL CENTER","7301 ROGERS AVE","FORT SMITH","AR","72901","SEBASTIAN","5014414000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","Pneumonia","PN-3B","Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics","94%","141 patients","AR_PN-3B"
"5499","40055","SPARKS REGIONAL MEDICAL CENTER","7301 ROGERS AVE","FORT SMITH","AR","72901","SEBASTIAN","5014414000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","Pneumonia","PN-5C","Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival","92%","146 patients","AR_PN-5C"
"5500","40055","SPARKS REGIONAL MEDICAL CENTER","7301 ROGERS AVE","FORT SMITH","AR","72901","SEBASTIAN","5014414000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","Pneumonia","PN-6","Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)","95%","87 patients","AR_PN-6"
"5501","40055","SPARKS REGIONAL MEDICAL CENTER","7301 ROGERS AVE","FORT SMITH","AR","72901","SEBASTIAN","5014414000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","Pneumonia","PN-7","Pneumonia Patients Assessed and Given Influenza Vaccination","93%","91 patients","AR_PN-7"
"5504","40055","SPARKS REGIONAL MEDICAL CENTER","7301 ROGERS AVE","FORT SMITH","AR","72901","SEBASTIAN","5014414000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","Surgical Infection Prevention","SCIP-INF-2","surgery patients who were given the  right kind  of antibiotic to help prevent infection","99%","367 patients","AR_SCIP-INF-2"
"5506","40055","SPARKS REGIONAL MEDICAL CENTER","7301 ROGERS AVE","FORT SMITH","AR","72901","SEBASTIAN","5014414000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","Surgical Infection Prevention","SCIP-INF-4","all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery","77%","158 patients","AR_SCIP-INF-4"
"5508","40055","SPARKS REGIONAL MEDICAL CENTER","7301 ROGERS AVE","FORT SMITH","AR","72901","SEBASTIAN","5014414000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","Surgical Infection Prevention","SCIP-VTE-1","surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries","98%","251 patients","AR_SCIP-VTE-1"
"5510","10007","ST EDWARD MERCY MEDICAL CENTER","7301 ROGERS AVE","FORT SMITH","AR","72917","SEBASTIAN","4793146000","Acute Care Hospitals","Voluntary non-profit - Church","Yes","Heart Attack","AMI-1","Heart Attack Patients Given Aspirin at Arrival","100%","210 patients","AR_AMI-1"
"5511","10005","ST EDWARD MERCY MEDICAL CENTER","7301 ROGERS AVE","FORT SMITH","AR","72917","SEBASTIAN","4793146000","Acute Care Hospitals","Voluntary non-profit - Church","Yes","Heart Attack","AMI-2","Heart Attack Patients Given Aspirin at Discharge","100%","287 patients","AR_AMI-2"
"5516","10019","ST EDWARD MERCY MEDICAL CENTER","7301 ROGERS AVE","FORT SMITH","AR","72917","SEBASTIAN","47931460o00","Acute Care Hospitals","Voluntary non-profit - Church","Yes","Heart Attack","AMI-8A","Heart Attack Patients Given PCI Within 90 Minutes Of Arrival","79%","33 patients","AR_AMI-8A"
"5517","40062","ST EDWARD MERCY MEDICAL CENTER","7301 ROGERS AVE","FORT SMITH","AR","72917","SEBASTIAN","479146000","Acute Care Hospitals","Voluntary non-profit - Church","Yes","Heart Failure","HF-1","Heart Failure Patients Given Discharge Instructions","98%","208 patients","AR_HF-1"
"5524","40062","ST EDWARD MERCY MEDICAL CENTER","7301 ROGERS AVE","FORT SMITH","AR","72917","SEBASTIAN","479316000","Acute Care Hospitals","Voluntary non-profit - Church","Yes","Pneumonia","PN-5C","Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival","95%","117 patients","AR_PN-5C"
"5525","40062","ST EDWARD MERCY MEDICAL CENTER","7301 ROGERS AVE","FORT SMITH","AR","72917","SEBASTIAN","p4793146000","Acute Care Hospitals","Voluntary non-profit - Church","Yes","Pneumonia","PN-6","Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)","90%","83 patients","AR_PN-6"
"5527","40062","ST EDWARD MERCY MEDICAL CENTER","7301 ROGERS AVE","FORT SMITH","AR","72917","SEBASTIAN","479314600","Acute Care Hospitals","Voluntary non-profit - Church","Yes","Surgical Infection Prevention","SCIP-CARD-2","surgery patients who were taking heart drugs called beta blockers before coming to the hospital&#54; who were kept on the beta blockers during the period just before and after their surgery","92%","75 patients","AR_SCIP-CARD-2"
"5529","40062","ST EDWARD MERCY MEDICAL CENTER","7301 ROGERS AVE","FORT SMITH","AR","72917","SEBASTIAN","793146000","Acute Care Hospitals","Voluntary non-profit - Church","Yes","Surgical Infection Prevention","SCIP-INF-2","surgery patients who were given the  right kind  of antibiotic to help prevent infection","98%","330 patients","AR_SCIP-INF-2"
"5533","40062","ST EDWARD MERCY MEDICAL CENTER","7301 ROGERS AVE","FORT SMITH","AR","72917","SEBASTIAN","493146000","Acute Care Hospitals","Voluntary non-profit - Church","Yes","Surgical Infection Prevention","SCIP-VTE-1","surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries","97%","226 patients","AR_SCIP-VTE-1"
"5534","40062","ST EDWARD MERCY MEDICAL CENTER","1311 SOUTH I STREET","FORT SMITH","AR","72917","SEBASTIAN","4793146000","Acute Care Hospitals","Voluntary non-profit - Church","Yes","Surgical Infection Prevention","SCIP-VTE-2","patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery","95%","225 patients","AR_SCIP-VTE-2"
"5535","10008","MAGNOLIA HOSPITAL","2215 WILDWOOD AVENUE","MAGNOLIA","AR","71754","COLUMBIA","8702353000","Acute Care Hospitals","Government - Local","Yes","Heart Attack","AMI-1","Heart Attack Patients Given Aspirin at Arrival","100%","3 patients","AR_AMI-1"
"5536","10005","MAGNOLIA HOSPITAL","2215 WILDWOOD AVENUE","MAGNOLIA","AR","71754","COLUMBIA","8702353000","Acute Care Hospitals","Government - Local","Yes","Heart Attack","AMI-2","Heart Attack Patients Given Aspirin at Discharge","","0 patients","AR_AMI-2"
"5537","10019","MAGNOLIA HOSPITAL","2215 WILDWOOD AVENUE","MAGNOLIA","AR","71754","COLUMBIA","8702353000","Acute Care Hospitals","Government - Local","Yes","Heart Attack","AMI-3","Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","","0 patients","AR_AMI-3"
"5538","10001","MAGNOLIA HOSPITAL","2215 WILDWOOD AVENUE","MAGNOLIA","AR","71754","COLUMBIA","8702353000","Acute Care Hospitals","Government - Local","Yes","Heart Attack","AMI-4","Heart Attack Patients Given Smoking Cessation Advice/Counseling","","0 patients","AR_AMI-4"
"5541","10005","MAGNOLIA HOSPITAL","101 HOSPITAL DRIVE","MAGNOLIA","RA","71754","COLUMBIA","8702353000","Acute Care Hospitals","Government - Local","Yes","Heart Attack","AMI-8A","Heart Attack Patients Given PCI Within 90 Minutes Of Arrival","","0 patients","AR_AMI-8A"
"5542","40067","MAGNOLIA HOSPITAL","101 HOSPITAL DRIVE","MAGNOLIA","RA","71754","COLUMBIA","8702353000","Acute Care Hospitals","Government - Local","Yes","Heart Failure","HF-1","Heart Failure Patients Given Discharge Instructions","97%","97 patients","AR_HF-1"
"5543","40067","MAGNOLIA HOSPITAL","101 HOSPITAL DRIVE","MAGNOLIA","RA","71754","COLUMBIA","8702353000","Acute Care Hospitals","Government - Local","Yes","Heart Failure","HF-2","Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function","94%","123 patients","AR_HF-2"
"5544","40067","MAGNOLIA HOSPITAL","2215 WILDWOOD AVENUE","MAGNOLIA","AR","71754","COLUMBIA","8702353000","Acute Care Hospitals","Government - Local","Yes","Heart Failure","HF-3","Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","89%","44 patients","AR_HF-3"
"5545","40067","MAGNOLIA HOSPITAL","101 HOSPITAL DRIVE","MAGNOLIA","R","71754","COLUMBIA","8702353000","Acute Care Hospitals","Government - Local","Yes","Heart Failure","HF-4","Heart Failure Patients Given Smoking Cessation Advice/Counseling","100%","19 patients","AR_HF-4"
"5547","40067","MAGNOLIA HOSPITAL","101 HOSPITAL DRIVE","MAGNOLIA","R","71754","COLUMBIA","8702353000","Acute Care Hospitals","Government - Local","Yes","Pneumonia","PN-3B","Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics","93%","60 patients","AR_PN-3B"
"5550","40067","MAGNOLIA HOSPITAL","101 HOSPITAL DRIVE","MAGNOLIA","R","71754","COLUMBIA","8702353000","Acute Care Hospitals","Government - Local","Yes","Pneumonia","PN-6","Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)","77%","44 patients","AR_PN-6"
"5552","40067","MAGNOLIA HOSPITAL","101 HOSPITAL DRIVE","MAGNOLIA","R","71754","COLUMBIA","8702353000","Acute Care Hospitals","Government - Local","Yes","Surgical Infection Prevention","SCIP-CARD-2","surgery patients who were taking heart drugs called beta blockers before coming to the hospital&#54; who were kept on the beta blockers during the period just before and after their surgery","100%","3 patients","AR_SCIP-CARD-2"
"5554","40067","MAGNOLIA HOSPITAL","101 HOSPITAL DRIVE","MAGNOLIA","R","71754","COLUMBIA","8702353000","Acute Care Hospitals","Government - Local","Yes","Surgical Infection Prevention","SCIP-INF-2","surgery patients who were given the  right kind  of antibiotic to help prevent infection","100%","15 patients","AR_SCIP-INF-2"
"5556","40067","MAGNOLIA HOSPITAL","101 HOSPITAL DRIVE","MAGNOLIA","AsR","71754","COLUMBIA","8702353000","Acute Care Hospitals","Government - Local","Yes","Surgical Infection Prevention","SCIP-INF-4","all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery","","0 patients","AR_SCIP-INF-4"
"5560","10008","GREAT RIVER MEDICAL CENTER","2215 WILDWOOD AVENUE","BLYTHEVILLE","AR","72315","MISSISSIPPI","8708387300","Acute Care Hospitals","Voluntary non-profit - Other","Yes","Heart Attack","AMI-1","Heart Attack Patients Given Aspirin at Arrival","64%","11 patients","AR_AMI-1"
"5561","10008","GREAT RIVER MEDICAL CENTER","2215 WILDWOOD AVENUE","BLYTHEVILLE","AR","72315","MISSISSIPPI","8708387300","Acute Care Hospitals","Voluntary non-profit - Other","Yes","Heart Attack","AMI-2","Heart Attack Patients Given Aspirin at Discharge","60%","5 patients","AR_AMI-2"
"5562","10019","GREAT RIVER MEDICAL CENTER","2215 WILDWOOD AVENUE","BLYTHEVILLE","AR","72315","MISSISSIPPI","8708387300","Acute Care Hospitals","Voluntary non-profit - Other","Yes","Heart Attack","AMI-3","Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","","0 patients","AR_AMI-3"
"5564","10009","GREAT RIVER MEDICAL CENTER","2215 WILDWOOD AVENUE","BLYTHEVILLE","AR","72315","MISSISSIPPI","8708387300","Acute Care Hospitals","Voluntary non-profit - Other","Yes","Heart Attack","AMI-5","Heart Attack Patients Given Beta Blocker at Discharge","67%","6 patients","AR_AMI-5"
"5569","40069","GREAT RIVER MEDICAL CENTER","205 EAST JEFFERSON STREET","BLYTHEVILLE","AR","72315","MISSISSIPPI","8708387300","Acute Care Hospitals","Voluntary non-profit - Other","Yes","Heart Failure","HF-3","Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","85%","33 patients","AR_HF-3"
"5572","40069","GREAT RIVER MEDICAL CENTER","2215 WILDWOOD AVENUE","BLYTHEVILLE","AR","72315","MISSISSIPPI","8708387300","Acute Care Hospitals","Voluntary non-profit - Other","Yes","Pneumonia","PN-3B","Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics","84%","63 patients","AR_PN-3B"
"5574","40069","GREAT RIVER MEDICAL CENTER","2215 WILDWOOD AVENUE","BLYTHEVILLE","AR","72315","MISSISSIPPI","8708387300","Acute Care Hospitals","Voluntary non-profit - Other","Yes","Pneumonia","PN-5C","Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival","97%","76 patients","AR_PN-5C"
"5576","40069","GREAT RIVER MEDICAL CENTER","2500 HIGHWAY 65 SOUTH","BLYTHEVILLE","AR","72315","MISSISSIPPI","8708387300","Acute Care Hospitals","Voluntary non-profit - Other","Yes","Pneumonia","PN-7","Pneumonia Patients Assessed and Given Influenza Vaccination","83%","24 patients","AR_PN-7"
"5579","40069","GREAT RIVER MEDICAL CENTER","2215 WILDWOOD AVENUE","BLYTHEVILLE","AR","72315","MISSISSIPPI","8708387300","Acute Care Hospitals","Voluntary non-profit - Other","Yes","Surgical Infection Prevention","SCIP-INF-2","surgery patients who were given the  right kind  of antibiotic to help prevent infection","100%","25 patients","AR_SCIP-INF-2"
"5581","40069","GREAT RIVER MEDICAL CENTER","2215 WILDWOOD AVENUE","BLYTHEVILLE","AR","72315","MISSISSIPPI","8708387300","Acute Care Hospitals","Voluntary non-profit - Other","Yes","Surgical Infection Prevention","SCIP-INF-4","all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery","","0 patients","AR_SCIP-INF-4"
"5582","40069","GREAT RIVER MEDICAL CENTER","205 EAST JEFFERSON STREET","BLYTHEVILLE","AR","72315","MISSISSIPPI","8708387300","Acute Care Hospitals","Voluntary non-profit - Other","Yes","Surgical Infection Prevention","SCIP-INF-6","surgery patients needing hair removed from the surgical area before surgery&#54; who had hair removed using a safer method (electric clippers or hair removal cream sC not a razor)","100%","36 patients","AR_SCIP-INF-6"
