prno,hospitalname,address,city,state,zip,countryname,phone,hospitaltype,hospitalowner,emergencyservice,condition,mc,measurename,score,sample,stateavg
10006,CENTRAL VALLEY GENERAL HOSPITAL,450 GREENFIELD AVE,HANFORD,CA,93230,KINGS,5595832100,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Heart Attack,AMI-3,Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD),NULL,0 patients,CA_AMI-3
10019,CENTRAL VALLEY GENERAL HOSPITAL,450 GREENFIELD AVE,HANFORD,CA,93230,KINGS,5595832100,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Heart Attack,AMI-4,Heart Attack Patients Given Smoking Cessation Advice/Counseling,100%,1 patients,CA_AMI-4
10006,CENTRAL VALLEY GENERAL HOSPITAL,450 GREENFIELD AVE,HANFORD,CA,93230,KINGS,5595832100,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Heart Attack,AMI-5,Heart Attack Patients Given Beta Blocker at Discharge,50%,2 patients,CA_AMI-5
10001,CENTRAL VALLEY GENERAL HOSPITAL,450 GREENFIELD AVE,HANFORD,CA,93230,KINGS,5595832100,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Heart Attack,AMI-7A,Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival,NULL,0 patients,CA_AMI-7A
10019,CENTRAL VALLEY GENERAL HOSPITAL,450 GREENFIELD AVE,HANFORD,CA,93230,KINGS,5595832100,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Heart Attack,AMI-8A,Heart Attack Patients Given PCI Within 90 Minutes Of Arrival,NULL,0 patients,CA_AMI-8A
50196,CENTRAL VALLEY GENERAL HOSPITAL,450 GREENFIELD AVE,HANFORD,CA,93230,KINGS,5595832100,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Heart Failure,HF-1,Heart Failure Patients Given Discharge Instructions,83%,77 patients,CA_HF-1
50196,CENTRAL VALLEY GENERAL HOSPITAL,450 GREENFIELD AVE,HANFORD,CA,93230,KINGS,5595832100,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Heart Failure,HF-2,Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function,55%,83 patients,CA_HF-2
50196,CENTRAL VALLEY GENERAL HOSPITAL,450 GREENFIELD AVE,HANFORD,CA,93230,KINGS,5595832100,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Heart Failure,HF-3,Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD),100%,13 patients,CA_HF-3
50196,CENTRAL VALLEY GENERAL HOSPITAL,450 GREENFIELD AVE,HANFORD,CA,93230,KINGS,5595832100,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Heart Failure,HF-4,Heart Failure Patients Given Smoking Cessation Advice/Counseling,87%,15 patients,CA_HF-4
50196,CENTRAL VALLEY GENERAL HOSPITAL,450 GREENFIELD AVE,HANFORD,CA,93230,KINGS,5595832100,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Pneumonia,PN-2,Pneumonia Patients Assessed and Given Pneumococcal Vaccination,92%,36 patients,CA_PN-2
50196,CENTRAL VALLEY GENERAL HOSPITAL,450 GREENFIELD AVE,HANFORD,CA,93230,KINGS,5595832100,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Pneumonia,PN-3B,Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics,84%,45 patients,CA_PN-3B
50196,CENTRAL VALLEY GENERAL HOSPITAL,450 GREENFIELD AVE,HANFORD,CA,93230,KINGS,5595832100,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Pneumonia,PN-4,Pneumonia Patients Given Smoking Cessation Advice/Counseling,94%,16 patients,CA_PN-4
50196,CENTRAL VALLEY GENERAL HOSPITAL,450 GREENFIELD AVE,HANFORD,CA,93230,KINGS,5595832100,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Pneumonia,PN-5C,Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival,88%,43 patients,CA_PN-5C
50196,CENTRAL VALLEY GENERAL HOSPITAL,450 GREENFIELD AVE,HANFORD,CA,93230,KINGS,5595832100,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Pneumonia,PN-6,Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s),95%,37 patients,CA_PN-6
50196,CENTRAL VALLEY GENERAL HOSPITAL,450 GREENFIELD AVE,HANFORD,CA,93230,KINGS,5595832100,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Pneumonia,PN-7,Pneumonia Patients Assessed and Given Influenza Vaccination,97%,33 patients,CA_PN-7
50196,CENTRAL VALLEY GENERAL HOSPITAL,450 GREENFIELD AVE,HANFORD,CA,93230,KINGS,5595832100,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Surgical Infection Prevention,SCIP-CARD-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital&#54; who were kept on the beta blockers during the period just before and after their surgery,100%,2 patients,CA_SCIP-CARD-2
50196,CENTRAL VALLEY GENERAL HOSPITAL,450 GREENFIELD AVE,HANFORD,CA,93230,KINGS,5595832100,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Surgical Infection Prevention,SCIP-INF-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,67%,94 patients,CA_SCIP-INF-1
50196,CENTRAL VALLEY GENERAL HOSPITAL,450 GREENFIELD AVE,HANFORD,CA,93230,KINGS,5595832100,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Surgical Infection Prevention,SCIP-INF-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,88%,81 patients,CA_SCIP-INF-2
50196,CENTRAL VALLEY GENERAL HOSPITAL,450 GREENFIELD AVE,HANFORD,CA,93230,KINGS,5595832100,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Surgical Infection Prevention,SCIP-INF-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),96%,81 patients,CA_SCIP-INF-3
50196,CENTRAL VALLEY GENERAL HOSPITAL,450 GREENFIELD AVE,HANFORD,CA,93230,KINGS,5595832100,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Surgical Infection Prevention,SCIP-INF-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,NULL,0 patients,CA_SCIP-INF-4
50196,CENTRAL VALLEY GENERAL HOSPITAL,450 GREENFIELD AVE,HANFORD,CA,93230,KINGS,5595832100,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Surgical Infection Prevention,SCIP-INF-6,surgery patients needing hair removed from the surgical area before surgery&#54; who had hair removed using a safer method (electric clippers or hair removal cream sC not a razor),97%,112 patients,CA_SCIP-INF-6
50196,CENTRAL VALLEY GENERAL HOSPITAL,450 GREENFIELD AVE,HANFORD,CA,93230,KINGS,5595832100,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Surgical Infection Prevention,SCIP-VTE-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,95%,22 patients,CA_SCIP-VTE-1
50196,CENTRAL VALLEY GENERAL HOSPITAL,450 GREENFIELD AVE,HANFORD,CA,93230,KINGS,5595832100,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Surgical Infection Prevention,SCIP-VTE-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,95%,22 patients,CA_SCIP-VTE-2
10019,SEQUOIA HOSPITAL,170 ALAMEDA DE LAS PULGAS,REDWOOD CITY,CA,94062,SAN MATEO,6503675551,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Heart Attack,AMI-1,Heart Attack Patients Given Aspirin at Arrival,99%,91 patients,CA_AMI-1
10006,SEQUOIA HOSPITAL,170 ALAMEDA DE LAS PULGAS,REDWOOD CITY,CA,94062,SAN MATEO,6503675551,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Heart Attack,AMI-2,Heart Attack Patients Given Aspirin at Discharge,100%,87 patients,CA_AMI-2
10005,SEQUOIA HOSPITAL,170 ALAMEDA DE LAS PULGAS,REDWOOD CITY,CA,94062,SAN MATEO,6503675551,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Heart Attack,AMI-3,Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD),100%,4 patients,CA_AMI-3
10005,SEQUOIA HOSPITAL,170 ALAMEDA DE LAS PULGAS,REDWOOD CITY,CA,94062,SAN MATEO,6503675551***,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Heart Attack,AMI-4,Heart Attack Patients Given Smoking Cessation Advice/Counseling,100%,15 patients,CA_AMI-4
10005,SEQUOIA HOSPITAL,170 ALAMEDA DE LAS PULGAS,REDWOOD CITY,CA,94062,SAN MATEO,6503675551,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Heart Attack,AMI-5,Heart Attack Patients Given Beta Blocker at Discharge,98%,81 patients,CA_AMI-5
10007,SEQUOIA HOSPITAL,170 ALAMEDA DE LAS PULGAS,REDWOOD CITY,CA,94062,SAN MATEO,6503675551,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Heart Attack,AMI-7A,Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival,NULL,0 patients,CA_AMI-7A
10001,SEQUOIA HOSPITAL,170 ALAMEDA DE LAS PULGAS,REDWOOD CITY,CA,94062,SAN MATEO,650367555f1,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Heart Attack,AMI-8A,Heart Attack Patients Given PCI Within 90 Minutes Of Arrival,95%,19 patients,CA_AMI-8A
50197,SEQUOIA HOSPITAL,170 ALAMEDA DE LAS PULGAS,REDWOOD CITY,CA,94062,SAN MATEO,6503675515,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Heart Failure,HF-1,Heart Failure Patients Given Discharge Instructions,96%,188 patients,CA_HF-1
50197,SEQUOIA HOSPITAL,170 ALAMEDA DE LAS PULGAS,REDWOOD CITY,CA,94062,SAN MATEO,a6503675551,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Heart Failure,HF-2,Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function,98%,213 patients,CA_HF-2
50197,SEQUOIA HOSPITAL,170 ALAMEDA DE LAS PULGAS,REDWOOD CITY,CA,94062,SAN MATEO,6d503675551,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Heart Failure,HF-3,Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD),91%,46 patients,CA_HF-3
50197,SEQUOIA HOSPITAL,170 ALAMEDA DE LAS PULGAS,REDWOOD CITY,CA,94062,SAN MATEO,603675551,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Heart Failure,HF-4,Heart Failure Patients Given Smoking Cessation Advice/Counseling,100%,11 patients,CA_HF-4
50197,SEQUOIA HOSPITAL,170 ALAMEDA DE LAS PULGAS,REDWOOD CITY,CA,94062,SAN MATEO,6503657551,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Pneumonia,PN-2,Pneumonia Patients Assessed and Given Pneumococcal Vaccination,92%,101 patients,CA_PN-2
50197,SEQUOIA HOSPITAL,170 ALAMEDA DE LAS PULGAS,REDWOOD CITY,CA,94062,SAN MATEO,6053675551,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Pneumonia,PN-3B,Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics,99%,113 patients,CA_PN-3B
50197,SEQUOIA HOSPITAL,170 ALAMEDA DE LAS PULGAS,REDWOOD CITY,CA,94062,SAN MATEO,6503675551***,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Pneumonia,PN-4,Pneumonia Patients Given Smoking Cessation Advice/Counseling,100%,17 patients,CA_PN-4
50197,SEQUOIA HOSPITAL,170 ALAMEDA DE LAS PULGAS,REDWOOD CITY,CA,94062,SAN MATEO,5603675551,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Pneumonia,PN-5C,Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival,100%,93 patients,CA_PN-5C
50197,SEQUOIA HOSPITAL,170 ALAMEDA DE LAS PULGAS,REDWOOD CITY,CA,94062,SAN MATEO,650p3675551,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Pneumonia,PN-6,Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s),89%,56 patients,CA_PN-6
50197,SEQUOIA HOSPITAL,170 ALAMEDA DE LAS PULGAS,REDWOOD CITY,CA,94062,SAN MATEO,6503675551***,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Pneumonia,PN-7,Pneumonia Patients Assessed and Given Influenza Vaccination,93%,59 patients,CA_PN-7
50197,SEQUOIA HOSPITAL,170 ALAMEDA DE LAS PULGAS,REDWOOD CITY,CA,94062,SAN MATEO,6503675551,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Surgical Infection Prevention,SCIP-CARD-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital&#54; who were kept on the beta blockers during the period just before and after their surgery,87%,70 patients,CA_SCIP-CARD-2
50197,SEQUOIA HOSPITAL,170 ALAMEDA DE LAS PULGAS,REDWOOD CITY,CA,94062,SAN MATEO,6506375551,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Surgical Infection Prevention,SCIP-INF-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,89%,358 patients,CA_SCIP-INF-1
50197,SEQUOIA HOSPITAL,170 ALAMEDA DE LAS PULGAS,REDWOOD CITY,CA,94062,SAN MATEO,6503u675551,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Surgical Infection Prevention,SCIP-INF-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,99%,363 patients,CA_SCIP-INF-2
50197,SEQUOIA HOSPITAL,170 ALAMEDA DE LAS PULGAS,REDWOOD CITY,CA,94062,SAN MATEO,650365551,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Surgical Infection Prevention,SCIP-INF-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),91%,343 patients,CA_SCIP-INF-3
50197,SEQUOIA HOSPITAL,170 ALAMEDA DE LAS PULGAS,REDWOOD CITY,CA,94062,SAN MATEO,5603675551,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Surgical Infection Prevention,SCIP-INF-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,97%,146 patients,CA_SCIP-INF-4
50197,SEQUOIA HOSPITAL,200 WEST ARBOR DRIVE,REDWOOD CITY,CA,94062,SAN MATEO,6503675551,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Surgical Infection Prevention,SCIP-INF-6,surgery patients needing hair removed from the surgical area before surgery&#54; who had hair removed using a safer method (electric clippers or hair removal cream sC not a razor),100%,501 patients,CA_SCIP-INF-6
50197,SEQUOIA HOSPITAL,170 ALAMEDA DE LAS PULGAS,REDWOOD CITY,CA,94062,SAN MATEO,503675551,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Surgical Infection Prevention,SCIP-VTE-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,94%,156 patients,CA_SCIP-VTE-1
50197,SEQUOIA HOSPITAL,170 ALAMEDA DE LAS PULGAS,REDWOOD CITY,CA,94062,SAN MATEO,650367555h1,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Surgical Infection Prevention,SCIP-VTE-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,92%,156 patients,CA_SCIP-VTE-2
10001,LANCASTER COMMUNITY HOSPITAL,1600 W AVE J,LANCASTER,CA,93534,LOS ANGELES,6619484781,Acute Care Hospitals,Proprietary,Yes,Heart Attack,AMI-1,Heart Attack Patients Given Aspirin at Arrival,97%,135 patients,CA_AMI-1
10009,LANCASTER COMMUNITY HOSPITAL,1600 W AVE J,LANCASTER,CA,93534,LOS ANGELES,6619484781,Acute Care Hospitals,Proprietary,Yes,Heart Attack,AMI-2,Heart Attack Patients Given Aspirin at Discharge,96%,128 patients,CA_AMI-2
10009,LANCASTER COMMUNITY HOSPITAL,1600 W AVE J,LANCASTER,CA,93534,LOS ANGELES,6619484781,Acute Care Hospitals,Proprietary,Yes,Heart Attack,AMI-3,Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD),93%,30 patients,CA_AMI-3
10001,LANCASTER COMMUNITY HOSPITAL,1600 W AVE J,LANCASTER,CA,93534,LOS ANGELES,6619484781,Acute Care Hospitals,Proprietary,Yes,Heart Attack,AMI-4,Heart Attack Patients Given Smoking Cessation Advice/Counseling,100%,42 patients,CA_AMI-4
10001,LANCASTER COMMUNITY HOSPITAL,1600 W AVE J,LANCASTER,CA,93534,LOS ANGELES,6619484781,Acute Care Hospitals,Proprietary,Yes,Heart Attack,AMI-5,Heart Attack Patients Given Beta Blocker at Discharge,95%,136 patients,CA_AMI-5
10005,LANCASTER COMMUNITY HOSPITAL,1600 W AVE J,LANCASTER,CA,93534,LOS ANGELES,6619484781,Acute Care Hospitals,Proprietary,Yes,Heart Attack,AMI-7A,Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival,NULL,0 patients,CA_AMI-7A
10001,LANCASTER COMMUNITY HOSPITAL,1600 W AVE J,LANCASTER,CA,93534,LOS ANGELES,6619484781,Acute Care Hospitals,Proprietary,Yes,Heart Attack,AMI-8A,Heart Attack Patients Given PCI Within 90 Minutes Of Arrival,70%,23 patients,CA_AMI-8A
50204,LANCASTER COMMUNITY HOSPITAL,1600 W AVE J,LANCASTER,CA,93534,LOS ANGELES,6619484781,Acute Care Hospitals,Proprietary,Yes,Heart Failure,HF-1,Heart Failure Patients Given Discharge Instructions,71%,291 patients,CA_HF-1
50204,LANCASTER COMMUNITY HOSPITAL,1600 W AVE J,LANCASTER,CA,93534,LOS ANGELES,6619484781,Acute Care Hospitals,Proprietary,Yes,Heart Failure,HF-2,Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function,98%,320 patients,CA_HF-2
50204,LANCASTER COMMUNITY HOSPITAL,1600 W AVE J,LANCASTER,CA,93534,LOS ANGELES,6619484781,Acute Care Hospitals,Proprietary,Yes,Heart Failure,HF-3,Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD),84%,138 patients,CA_HF-3
50204,LANCASTER COMMUNITY HOSPITAL,1600 W AVE J,LANCASTER,CA,93534,LOS ANGELES,6619484781,Acute Care Hospitals,Proprietary,Yes,Heart Failure,HF-4,Heart Failure Patients Given Smoking Cessation Advice/Counseling,100%,60 patients,CA_HF-4
50204,LANCASTER COMMUNITY HOSPITAL,1600 W AVE J,LANCASTER,CA,93534,LOS ANGELES,6619484781,Acute Care Hospitals,Proprietary,Yes,Pneumonia,PN-2,Pneumonia Patients Assessed and Given Pneumococcal Vaccination,95%,147 patients,CA_PN-2
50204,LANCASTER COMMUNITY HOSPITAL,1600 W AVE J,LANCASTER,CA,93534,LOS ANGELES,6619484781,Acute Care Hospitals,Proprietary,Yes,Pneumonia,PN-3B,Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics,94%,159 patients,CA_PN-3B
50204,LANCASTER COMMUNITY HOSPITAL,1600 W AVE J,LANCASTER,CA,93534,LOS ANGELES,6619484781,Acute Care Hospitals,Proprietary,Yes,Pneumonia,PN-4,Pneumonia Patients Given Smoking Cessation Advice/Counseling,100%,59 patients,CA_PN-4
50204,LANCASTER COMMUNITY HOSPITAL,1600 W AVE J,LANCASTER,CA,93534,LOS ANGELES,6619484781,Acute Care Hospitals,Proprietary,Yes,Pneumonia,PN-5C,Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival,93%,146 patients,CA_PN-5C
50204,LANCASTER COMMUNITY HOSPITAL,1600 W AVE J,LANCASTER,CA,93534,LOS ANGELES,6619484781,Acute Care Hospitals,Proprietary,Yes,Pneumonia,PN-6,Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s),91%,134 patients,CA_PN-6
50204,LANCASTER COMMUNITY HOSPITAL,1600 W AVE J,LANCASTER,CA,93534,LOS ANGELES,6619484781,Acute Care Hospitals,Proprietary,Yes,Pneumonia,PN-7,Pneumonia Patients Assessed and Given Influenza Vaccination,96%,118 patients,CA_PN-7
50204,LANCASTER COMMUNITY HOSPITAL,1600 W AVE J,LANCASTER,CA,93534,LOS ANGELES,6619484781,Acute Care Hospitals,Proprietary,Yes,Surgical Infection Prevention,SCIP-CARD-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital&#54; who were kept on the beta blockers during the period just before and after their surgery,98%,45 patients,CA_SCIP-CARD-2
50204,LANCASTER COMMUNITY HOSPITAL,1600 W AVE J,LANCASTER,CA,93534,LOS ANGELES,6619484781,Acute Care Hospitals,Proprietary,Yes,Surgical Infection Prevention,SCIP-INF-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,96%,293 patients,CA_SCIP-INF-1
50204,LANCASTER COMMUNITY HOSPITAL,1600 W AVE J,LANCASTER,CA,93534,LOS ANGELES,6619484781,Acute Care Hospitals,Proprietary,Yes,Surgical Infection Prevention,SCIP-INF-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,91%,296 patients,CA_SCIP-INF-2
50204,LANCASTER COMMUNITY HOSPITAL,1600 W AVE J,LANCASTER,CA,93534,LOS ANGELES,6619484781,Acute Care Hospitals,Proprietary,Yes,Surgical Infection Prevention,SCIP-INF-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),90%,273 patients,CA_SCIP-INF-3
50204,LANCASTER COMMUNITY HOSPITAL,1600 W AVE J,LANCASTER,CA,93534,LOS ANGELES,6619484781,Acute Care Hospitals,Proprietary,Yes,Surgical Infection Prevention,SCIP-INF-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,60%,5 patients,CA_SCIP-INF-4
